Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       2001          6          6          0          0          0      3.348000e-01      5.300000e-01      6.040000e+00      2.621390e+01 
       2001          6          7          0          0          0      3.303000e-01      2.900000e-01      6.061000e+00      2.618055e+01 
       2001          6          8          0          0          0      3.258000e-01      4.590000e+00      6.081000e+00      2.526390e+01 
       2001          6          9          0          0          0      3.224000e-01      5.800000e-01      6.100000e+00      2.645280e+01 
       2001          6         10          0          0          0      3.135000e-01      0.000000e+00      6.119000e+00      2.631665e+01 
       2001          6         11          0          0          0      3.067000e-01      0.000000e+00      6.137000e+00      2.675835e+01 
       2001          6         12          0          0          0      3.000000e-01      0.000000e+00      6.154000e+00      2.833610e+01 
       2001          6         13          0          0          0      2.944000e-01      1.000000e-02      6.171000e+00      2.950835e+01 
       2001          6         14          0          0          0      2.865000e-01      1.090000e+00      6.187000e+00      2.981665e+01 
       2001          6         15          0          0          0      2.854000e-01      4.540000e+00      6.203000e+00      2.612220e+01 
       2001          6         16          0          0          0      2.775000e-01      0.000000e+00      6.217000e+00      2.633610e+01 
       2001          6         17          0          0          0      2.741000e-01      0.000000e+00      6.232000e+00      2.728890e+01 
       2001          6         18          0          0          0      2.696000e-01      0.000000e+00      6.245000e+00      2.614170e+01 
       2001          6         19          0          0          0      2.629000e-01      0.000000e+00      6.258000e+00      2.536665e+01 
       2001          6         20          0          0          0      2.607000e-01      8.200000e-01      6.270000e+00      2.602780e+01 
       2001          6         21          0          0          0      2.584000e-01      2.350000e+00      6.282000e+00      2.772775e+01 
       2001          6         22          0          0          0      2.562000e-01      1.184000e+01      6.292000e+00      2.716110e+01 
       2001          6         23          0          0          0      2.539000e-01      6.870000e+00      6.302000e+00      2.716110e+01 
       2001          6         24          0          0          0      2.831000e-01      8.300000e+00      6.312000e+00      2.671110e+01 
       2001          6         25          0          0          0      2.809000e-01      0.000000e+00      6.321000e+00      2.665835e+01 
       2001          6         26          0          0          0      2.584000e-01      0.000000e+00      6.329000e+00      2.766390e+01 
